Date,Open,High,Low,Close,Adj Close,Volume
2022-08-26,0.307214,0.307396,0.280487,0.282159,0.282159,106667550
2022-08-27,0.282222,0.290151,0.279693,0.289170,0.289170,65267730
2022-08-28,0.289152,0.294845,0.281995,0.282036,0.282036,51809064
2022-08-29,0.282037,0.298615,0.280919,0.298179,0.298179,57402405
2022-08-30,0.298208,0.301745,0.284805,0.291311,0.291311,53897150
2022-08-31,0.291379,0.300274,0.287767,0.288562,0.288562,51561774
2022-09-01,0.288616,0.293342,0.284007,0.293296,0.293296,44105297
2022-09-02,0.293247,0.306384,0.290611,0.301660,0.301660,67192638
2022-09-03,0.301737,0.303225,0.296459,0.302723,0.302723,41683092
2022-09-04,0.302737,0.318759,0.302737,0.312302,0.312302,86586016
2022-09-05,0.312354,0.313281,0.298497,0.304625,0.304625,51132956
2022-09-06,0.304682,0.308947,0.283136,0.285601,0.285601,84354098
2022-09-07,0.285545,0.301288,0.282080,0.299269,0.299269,82659305
2022-09-08,0.299259,0.307210,0.293797,0.307200,0.307200,75067076
2022-09-09,0.307205,0.325732,0.307205,0.324551,0.324551,106805291
2022-09-10,0.324515,0.327065,0.318634,0.322638,0.322638,76851659
2022-09-11,0.322638,0.330124,0.317211,0.326480,0.326480,80246615
2022-09-12,0.326494,0.331716,0.317902,0.323095,0.323095,88326952
2022-09-13,0.323068,0.323296,0.295231,0.298310,0.298310,107193864
2022-09-14,0.296652,0.304017,0.296009,0.303199,0.303199,61930119
2022-09-15,0.303200,0.303255,0.290270,0.294276,0.294276,70276407
2022-09-16,0.294354,0.299880,0.291064,0.297255,0.297255,63844665
2022-09-17,0.297338,0.311008,0.297338,0.310929,0.310929,41414334
2022-09-18,0.310937,0.316963,0.290337,0.292523,0.292523,84448814
2022-09-19,0.292575,0.323407,0.292015,0.317236,0.317236,237609174
2022-09-20,0.317325,0.345056,0.317118,0.329431,0.329431,319080992
2022-09-21,0.329593,0.337067,0.310177,0.335902,0.335902,238190621
2022-09-22,0.336091,0.384234,0.330398,0.369825,0.369825,502945862
2022-09-23,0.369816,0.408577,0.364884,0.400695,0.400695,504026246
2022-09-24,0.400600,0.401293,0.370821,0.383968,0.383968,257903216
2022-09-25,0.384073,0.399670,0.379394,0.388869,0.388869,275777346
2022-09-26,0.388869,0.390545,0.358755,0.368133,0.368133,209064739
2022-09-27,0.368165,0.374251,0.338762,0.353063,0.353063,200841595
2022-09-28,0.353016,0.355885,0.333000,0.349164,0.349164,184297475
2022-09-29,0.349172,0.363075,0.334598,0.354938,0.354938,201946704
2022-09-30,0.354953,0.364101,0.347804,0.352421,0.352421,191019150
2022-10-01,0.352483,0.367258,0.352483,0.355096,0.355096,120498788
2022-10-02,0.355125,0.371565,0.353261,0.354266,0.354266,145674980
2022-10-03,0.354287,0.360506,0.344552,0.354747,0.354747,128202298
2022-10-04,0.354695,0.359351,0.350598,0.357408,0.357408,95320015
2022-10-05,0.357395,0.359531,0.345098,0.353801,0.353801,98421379
2022-10-06,0.353775,0.358373,0.347721,0.348689,0.348689,98500813
2022-10-07,0.348716,0.349535,0.336827,0.341346,0.341346,105832613
2022-10-08,0.341319,0.341388,0.332154,0.334289,0.334289,69329530
2022-10-09,0.334262,0.339356,0.331048,0.338705,0.338705,61607099
2022-10-10,0.338678,0.339630,0.320155,0.320155,0.320155,84680560
2022-10-11,0.320024,0.323444,0.311243,0.317395,0.317395,90460621
2022-10-12,0.317442,0.320636,0.312119,0.314306,0.314306,58357566
2022-10-13,0.314299,0.323239,0.288646,0.319315,0.319315,160091925
2022-10-14,0.319316,0.328950,0.313946,0.317337,0.317337,88444861
2022-10-15,0.317342,0.325206,0.313215,0.319285,0.319285,60209023
2022-10-16,0.319298,0.327169,0.319222,0.322672,0.322672,54511278
2022-10-17,0.322670,0.331060,0.318610,0.330114,0.330114,67171414
2022-10-18,0.330109,0.332195,0.315974,0.319501,0.319501,75101310
2022-10-19,0.319516,0.320109,0.306150,0.307179,0.307179,61221447
2022-10-20,0.307197,0.314422,0.303992,0.306993,0.306993,58503418
2022-10-21,0.306943,0.312871,0.297023,0.312841,0.312841,66219943
2022-10-22,0.312841,0.314107,0.309609,0.313451,0.313451,35249086
2022-10-23,0.313455,0.316318,0.307934,0.315698,0.315698,44998643
2022-10-24,0.315710,0.316072,0.306305,0.314450,0.314450,57523583
2022-10-25,0.314461,0.338037,0.313964,0.331707,0.331707,150586338
2022-10-26,0.331648,0.341547,0.329834,0.339315,0.339315,121613365
2022-10-27,0.339334,0.343530,0.325902,0.326748,0.326748,105477586
2022-10-28,0.326737,0.337252,0.320375,0.333787,0.333787,85453137
2022-10-29,0.333742,0.345128,0.333688,0.338677,0.338677,101337215
2022-10-30,0.338699,0.362828,0.336476,0.359257,0.359257,206373092
2022-10-31,0.359276,0.379249,0.352514,0.359101,0.359101,228259692
2022-11-01,0.359066,0.368918,0.347007,0.360018,0.360018,148882730
2022-11-02,0.360006,0.364118,0.344251,0.361573,0.361573,211570252
2022-11-03,0.361657,0.383769,0.360807,0.369222,0.369222,273078851
2022-11-04,0.369229,0.426916,0.367402,0.414870,0.414870,383822172
2022-11-05,0.414833,0.451812,0.404712,0.423390,0.423390,474416254
2022-11-06,0.423456,0.447330,0.404138,0.404138,0.404138,392151024
2022-11-07,0.404039,0.446790,0.397880,0.418344,0.418344,482910557
2022-11-08,0.418488,0.418710,0.297702,0.332290,0.332290,756994801
2022-11-09,0.332435,0.334880,0.257730,0.265106,0.265106,404531597
2022-11-10,0.265179,0.326234,0.263361,0.319772,0.319772,340444614
2022-11-11,0.319785,0.327094,0.286785,0.302286,0.302286,266904457
2022-11-12,0.302331,0.302771,0.271992,0.273376,0.273376,153619897
2022-11-13,0.273364,0.276847,0.257060,0.262177,0.262177,158747762
2022-11-14,0.262200,0.266603,0.237809,0.260948,0.260948,199490082
2022-11-15,0.260986,0.289220,0.258444,0.281267,0.281267,191000834
2022-11-16,0.281272,0.297251,0.265596,0.276168,0.276168,226688629
2022-11-17,0.276159,0.279014,0.258494,0.267976,0.267976,129166593
2022-11-18,0.267973,0.298037,0.267680,0.297577,0.297577,249222621
2022-11-19,0.297650,0.310188,0.291667,0.298621,0.298621,367504117
2022-11-20,0.298614,0.298963,0.254343,0.256113,0.256113,269224677
2022-11-21,0.256090,0.256292,0.239140,0.245101,0.245101,171918589
2022-11-22,0.245038,0.247751,0.226900,0.240599,0.240599,146152137
2022-11-23,0.240681,0.246769,0.236396,0.246718,0.246718,102360378
2022-11-24,0.246788,0.248927,0.238921,0.242114,0.242114,75089368
2022-11-25,0.242089,0.245000,0.234706,0.243600,0.243600,64474014
2022-11-26,0.243598,0.246744,0.238471,0.240537,0.240537,51580086
2022-11-27,0.240526,0.248428,0.239866,0.240466,0.240466,50268930
2022-11-28,0.240463,0.241285,0.227854,0.235966,0.235966,65359827
2022-11-29,0.235955,0.241815,0.234817,0.240555,0.240555,48892848
2022-11-30,0.240563,0.249413,0.239717,0.248300,0.248300,70447667
2022-12-01,0.248295,0.248486,0.239985,0.240749,0.240749,46685927
2022-12-02,0.240801,0.245720,0.236742,0.244508,0.244508,57867943
2022-12-03,0.244513,0.245134,0.237479,0.237916,0.237916,49127944
2022-12-04,0.237909,0.240400,0.237558,0.240112,0.240112,37889987
2022-12-05,0.240021,0.245329,0.234904,0.236687,0.236687,71798767
2022-12-06,0.236694,0.237243,0.232430,0.234094,0.234094,44072524
2022-12-07,0.234103,0.234504,0.220408,0.221570,0.221570,68569468
2022-12-08,0.221573,0.225997,0.219233,0.224718,0.224718,49488353
2022-12-09,0.224713,0.226029,0.222815,0.225717,0.225717,43827223
2022-12-10,0.225715,0.230333,0.225317,0.227487,0.227487,39234108
2022-12-11,0.227446,0.230190,0.222332,0.223087,0.223087,34176351
2022-12-12,0.223094,0.223094,0.214196,0.218654,0.218654,50472899
2022-12-13,0.218639,0.225164,0.210753,0.223529,0.223529,57964593
2022-12-14,0.223526,0.225943,0.219900,0.220916,0.220916,45370899
2022-12-15,0.220923,0.228291,0.210428,0.210502,0.210502,102634770
2022-12-16,0.210491,0.212751,0.184525,0.185554,0.185554,101685228
2022-12-17,0.185552,0.195132,0.181577,0.194596,0.194596,64779871
2022-12-18,0.194622,0.194930,0.188302,0.188841,0.188841,51148564
2022-12-19,0.188854,0.191247,0.171983,0.174175,0.174175,65915384
2022-12-20,0.174212,0.181005,0.174212,0.178975,0.178975,45261734
2022-12-21,0.178940,0.180347,0.170396,0.171881,0.171881,51720072
2022-12-22,0.171749,0.171854,0.166040,0.171767,0.171767,55206447
2022-12-23,0.171804,0.173253,0.169468,0.170122,0.170122,31676112
2022-12-24,0.170134,0.170613,0.168114,0.168379,0.168379,19846142
2022-12-25,0.168374,0.168523,0.163323,0.165872,0.165872,29886441
2022-12-26,0.165873,0.171646,0.165354,0.171503,0.171503,30286222
2022-12-27,0.171506,0.172024,0.165877,0.169975,0.169975,28856494
2022-12-28,0.169985,0.170297,0.161510,0.167241,0.167241,46172647
2022-12-29,0.167250,0.167626,0.161586,0.165151,0.165151,40661272
2022-12-30,0.165134,0.169008,0.160899,0.169008,0.169008,41936642
2022-12-31,0.169055,0.174602,0.167819,0.172818,0.172818,46000196
2023-01-01,0.172810,0.178576,0.171996,0.177466,0.177466,36884680
2023-01-02,0.177473,0.182622,0.174552,0.181194,0.181194,39522483
2023-01-03,0.181203,0.185339,0.180468,0.184302,0.184302,42799437
2023-01-04,0.184303,0.191343,0.183980,0.187093,0.187093,52324895
2023-01-05,0.187080,0.190731,0.182760,0.183544,0.183544,43347762
2023-01-06,0.183571,0.189930,0.181428,0.189497,0.189497,44074050
2023-01-07,0.189496,0.195472,0.188530,0.194386,0.194386,42834111
2023-01-08,0.194324,0.199651,0.192284,0.199550,0.199550,38236365
2023-01-09,0.199472,0.207882,0.199396,0.200688,0.200688,85397892
2023-01-10,0.200599,0.204710,0.198820,0.204071,0.204071,50399010
2023-01-11,0.204059,0.210734,0.197617,0.210734,0.210734,53987029
2023-01-12,0.210797,0.212838,0.205301,0.212526,0.212526,83284144
2023-01-13,0.212540,0.222206,0.209107,0.221019,0.221019,69730976
2023-01-14,0.221009,0.239102,0.220998,0.229522,0.229522,146305142
2023-01-15,0.229580,0.240335,0.225049,0.240335,0.240335,107565151
2023-01-16,0.240355,0.241336,0.226489,0.234289,0.234289,98057323
2023-01-17,0.234326,0.235364,0.229497,0.229497,0.229497,66725576
2023-01-18,0.229521,0.232480,0.209189,0.209594,0.209594,102596761
2023-01-19,0.209564,0.217985,0.209480,0.217528,0.217528,57599865
2023-01-20,0.217510,0.239863,0.216263,0.239776,0.239776,81520520
2023-01-21,0.239762,0.245262,0.234036,0.239667,0.239667,100722878
2023-01-22,0.239618,0.254386,0.236634,0.246711,0.246711,121941539
2023-01-23,0.246712,0.254221,0.246521,0.250303,0.250303,99493916
2023-01-24,0.250249,0.259150,0.235680,0.237040,0.237040,110474128
2023-01-25,0.237049,0.249084,0.230904,0.245368,0.245368,87129537
2023-01-26,0.245197,0.248541,0.242237,0.245808,0.245808,70905794
2023-01-27,0.245803,0.258505,0.240456,0.254728,0.254728,87973627
2023-01-28,0.254744,0.263761,0.251982,0.257302,0.257302,84403661
2023-01-29,0.257436,0.264464,0.255396,0.262193,0.262193,71822187
2023-01-30,0.262212,0.262374,0.237563,0.239771,0.239771,85126947
2023-01-31,0.239777,0.244329,0.236731,0.242206,0.242206,61930182
2023-02-01,0.242161,0.251926,0.232595,0.251032,0.251032,96058386
2023-02-02,0.251049,0.267764,0.251049,0.255414,0.255414,106102449
2023-02-03,0.255375,0.272973,0.252195,0.270928,0.270928,132688284
2023-02-04,0.270897,0.273587,0.266294,0.267021,0.267021,78614505
2023-02-05,0.267054,0.270078,0.252879,0.257102,0.257102,83152126
2023-02-06,0.257133,0.263153,0.255147,0.255421,0.255421,66235465
2023-02-07,0.255363,0.285231,0.254984,0.279158,0.279158,194585706
2023-02-08,0.279191,0.296965,0.278117,0.290014,0.290014,213731969
2023-02-09,0.290033,0.290309,0.249279,0.255304,0.255304,197237440
2023-02-10,0.255305,0.263086,0.250254,0.252010,0.252010,115126614
2023-02-11,0.252008,0.257216,0.249367,0.257189,0.257189,62079971
2023-02-12,0.257185,0.259801,0.245925,0.248337,0.248337,68975253
2023-02-13,0.248338,0.249003,0.235428,0.244658,0.244658,90996780
2023-02-14,0.244624,0.254939,0.240782,0.253670,0.253670,86028993
2023-02-15,0.253630,0.273444,0.251761,0.272708,0.272708,106214843
2023-02-16,0.272644,0.280072,0.258004,0.258604,0.258604,145083641
2023-02-17,0.258570,0.275149,0.258395,0.271575,0.271575,99575419
2023-02-18,0.271542,0.277587,0.269517,0.273514,0.273514,70508283
2023-02-19,0.273471,0.282468,0.269359,0.278160,0.278160,106011320
2023-02-20,0.278298,0.290535,0.270867,0.284993,0.284993,136180970
2023-02-21,0.285123,0.292958,0.274580,0.278345,0.278345,121387968
2023-02-22,0.278347,0.279338,0.262617,0.271323,0.271323,99013699
2023-02-23,0.271320,0.278776,0.266718,0.268714,0.268714,86818704
2023-02-24,0.268766,0.269409,0.252783,0.256846,0.256846,79896942
2023-02-25,0.256837,0.257660,0.245758,0.251300,0.251300,52253817
2023-02-26,0.251296,0.256162,0.249552,0.255726,0.255726,37908316
2023-02-27,0.255720,0.261256,0.250900,0.255232,0.255232,51910791
2023-02-28,0.255168,0.255602,0.244090,0.244947,0.244947,50579740
2023-03-01,0.244960,0.254219,0.244208,0.251219,0.251219,50986141
2023-03-02,0.251227,0.251904,0.240808,0.242597,0.242597,48090504
2023-03-03,0.242552,0.242616,0.225207,0.233446,0.233446,69471117
2023-03-04,0.233447,0.234187,0.222578,0.225494,0.225494,33754152
2023-03-05,0.225495,0.231275,0.224303,0.227186,0.227186,38013563
2023-03-06,0.227181,0.230752,0.220173,0.225965,0.225965,62268405
2023-03-07,0.225954,0.228006,0.213966,0.217646,0.217646,62127121
2023-03-08,0.217564,0.217918,0.200867,0.202328,0.202328,61164379
2023-03-09,0.202252,0.206922,0.189176,0.193574,0.193574,72973286
2023-03-10,0.193579,0.195157,0.186182,0.189342,0.189342,101190349
2023-03-11,0.189327,0.194786,0.181569,0.189221,0.189221,83489205
2023-03-12,0.189201,0.203103,0.184403,0.202391,0.202391,71141684
2023-03-13,0.202412,0.215821,0.195122,0.212931,0.212931,110748843
2023-03-14,0.212925,0.227042,0.207357,0.222731,0.222731,119645575
2023-03-15,0.222833,0.226253,0.200296,0.204872,0.204872,93774828
2023-03-16,0.204979,0.210243,0.202703,0.209169,0.209169,51004142
2023-03-17,0.209182,0.227241,0.207596,0.227241,0.227241,69940667
2023-03-18,0.227232,0.229938,0.215365,0.215678,0.215678,82270493
2023-03-19,0.215719,0.225130,0.215719,0.221018,0.221018,63720019
2023-03-20,0.221057,0.225236,0.209613,0.210182,0.210182,79112674
2023-03-21,0.210263,0.225653,0.206721,0.224551,0.224551,76462590
2023-03-22,0.224461,0.240103,0.210754,0.214062,0.214062,211957606
2023-03-23,0.214034,0.222581,0.212198,0.219691,0.219691,76021343
2023-03-24,0.219656,0.220090,0.207058,0.209219,0.209219,63594104
2023-03-25,0.209212,0.211298,0.202995,0.206541,0.206541,40651505
2023-03-26,0.206543,0.211630,0.205643,0.210829,0.210829,30772734
2023-03-27,0.210819,0.210884,0.196433,0.200274,0.200274,53280488
2023-03-28,0.200251,0.204066,0.197409,0.202006,0.202006,50531386
2023-03-29,0.201990,0.237527,0.201858,0.234327,0.234327,279749230
2023-03-30,0.234348,0.238503,0.221698,0.224584,0.224584,131918255
2023-03-31,0.224588,0.227625,0.218469,0.225408,0.225408,74228214
2023-04-01,0.225482,0.227853,0.219442,0.222180,0.222180,46137695
2023-04-02,0.223216,0.224335,0.211790,0.214095,0.214095,44963360
2023-04-03,0.214097,0.219000,0.208308,0.214364,0.214364,63103831
2023-04-04,0.214341,0.220408,0.212243,0.218122,0.218122,48671618
2023-04-05,0.218123,0.223790,0.216156,0.222892,0.222892,62049037
2023-04-06,0.222905,0.222905,0.216192,0.217775,0.217775,51920289
2023-04-07,0.217811,0.219615,0.213635,0.219317,0.219317,41784835
2023-04-08,0.219304,0.220808,0.214881,0.216299,0.216299,41570807
2023-04-09,0.216265,0.218121,0.213516,0.216851,0.216851,34754910
2023-04-10,0.216845,0.220887,0.213208,0.220739,0.220739,47340467
2023-04-11,0.220777,0.223370,0.218939,0.219905,0.219905,58513567
2023-04-12,0.219919,0.220579,0.212181,0.214905,0.214905,60644791
2023-04-13,0.215312,0.222475,0.213537,0.221626,0.221626,70867248
2023-04-14,0.221643,0.231734,0.220521,0.227652,0.227652,110334875
2023-04-15,0.227648,0.232940,0.224212,0.232241,0.232241,69224995
2023-04-16,0.232191,0.234917,0.227001,0.234859,0.234859,50305952
2023-04-17,0.234843,0.235311,0.219571,0.220693,0.220693,108617950
2023-04-18,0.220744,0.225585,0.218070,0.222360,0.222360,87324742
2023-04-19,0.222340,0.222340,0.197474,0.199185,0.199185,110900648
2023-04-20,0.199118,0.199942,0.189033,0.190655,0.190655,123321463
2023-04-21,0.190650,0.190866,0.183146,0.185183,0.185183,81193217
2023-04-22,0.185186,0.190309,0.185097,0.190106,0.190106,40625049
2023-04-23,0.190076,0.190117,0.183263,0.187952,0.187952,36280295
2023-04-24,0.187963,0.189941,0.182442,0.185339,0.185339,39040954
2023-04-25,0.185329,0.188685,0.180087,0.187967,0.187967,46493029
2023-04-26,0.187948,0.192816,0.173490,0.180840,0.180840,78999214
2023-04-27,0.180867,0.185004,0.180359,0.183857,0.183857,51625047
2023-04-28,0.183852,0.184733,0.180865,0.183658,0.183658,36039045
2023-04-29,0.183657,0.185753,0.182850,0.183439,0.183439,29740883
2023-04-30,0.183433,0.184571,0.179900,0.180947,0.180947,31286653
2023-05-01,0.180924,0.181447,0.175107,0.177110,0.177110,38734856
2023-05-02,0.177116,0.179354,0.174601,0.178847,0.178847,32224719
2023-05-03,0.178860,0.181729,0.174773,0.181163,0.181163,34983153
2023-05-04,0.181166,0.181269,0.175735,0.177013,0.177013,31539438
2023-05-05,0.177008,0.182901,0.176978,0.181936,0.181936,42362708
2023-05-06,0.181888,0.182855,0.173538,0.175257,0.175257,35756013
2023-05-07,0.175255,0.175862,0.173814,0.173815,0.173815,23973737
2023-05-08,0.173776,0.174108,0.161228,0.164139,0.164139,59600971
2023-05-09,0.164140,0.166926,0.163620,0.165169,0.165169,31268479
2023-05-10,0.165166,0.170439,0.162281,0.168778,0.168778,50284133
2023-05-11,0.168752,0.168927,0.159406,0.162706,0.162706,39072853
2023-05-12,0.162688,0.164562,0.158104,0.164558,0.164558,41124463
2023-05-13,0.164588,0.164655,0.161630,0.162338,0.162338,23283216
2023-05-14,0.162343,0.165264,0.161325,0.162986,0.162986,24217789
2023-05-15,0.162975,0.168575,0.161467,0.166958,0.166958,32270575
2023-05-16,0.166955,0.170273,0.165122,0.169541,0.169541,33899126
2023-05-17,0.169542,0.173684,0.166772,0.172323,0.172323,37251201
2023-05-18,0.172319,0.172319,0.163479,0.165467,0.165467,36825289
2023-05-19,0.165443,0.167257,0.164838,0.165023,0.165023,27706155
2023-05-20,0.165039,0.165345,0.164105,0.164626,0.164626,22189618
2023-05-21,0.164632,0.164690,0.160803,0.161666,0.161666,23992698
2023-05-22,0.161661,0.162322,0.159630,0.161418,0.161418,25340320
2023-05-23,0.161418,0.164847,0.161240,0.162496,0.162496,25378706
2023-05-24,0.162500,0.162518,0.154376,0.154387,0.154387,41071113
2023-05-25,0.154386,0.154761,0.149856,0.150341,0.150341,55883363
2023-05-26,0.150387,0.150949,0.147540,0.150051,0.150051,38106049
2023-05-27,0.150044,0.151632,0.149402,0.150615,0.150615,29209070
2023-05-28,0.150574,0.153902,0.150369,0.153251,0.153251,36516936
2023-05-29,0.153265,0.154214,0.150835,0.151739,0.151739,31790813
2023-05-30,0.151713,0.152502,0.149517,0.151486,0.151486,38411362
2023-05-31,0.151522,0.152369,0.146011,0.147672,0.147672,36713988
2023-06-01,0.147679,0.148577,0.145172,0.148217,0.148217,28626822
2023-06-02,0.148206,0.152391,0.147265,0.151808,0.151808,28103456
2023-06-03,0.151811,0.152118,0.150349,0.151049,0.151049,19143273
2023-06-04,0.151049,0.153583,0.150202,0.151815,0.151815,21580992
2023-06-05,0.151834,0.151925,0.132950,0.138053,0.138053,61360587
2023-06-06,0.138045,0.138344,0.133818,0.137336,0.137336,52568885
2023-06-07,0.137330,0.137330,0.124555,0.125254,0.125254,55080941
2023-06-08,0.125264,0.125468,0.121162,0.123263,0.123263,58077063
2023-06-09,0.123278,0.126140,0.122128,0.124213,0.124213,34001712
2023-06-10,0.124208,0.124208,0.095799,0.111197,0.111197,101115661
2023-06-11,0.111198,0.112847,0.107499,0.110720,0.110720,31728552
2023-06-12,0.110725,0.113045,0.108871,0.112608,0.112608,34798427
2023-06-13,0.112608,0.116532,0.111877,0.112908,0.112908,31275813
2023-06-14,0.112907,0.118736,0.110864,0.112809,0.112809,37121623
2023-06-15,0.112811,0.115545,0.107811,0.112116,0.112116,40855223
2023-06-16,0.112116,0.117338,0.109734,0.116071,0.116071,26161914
2023-06-17,0.116074,0.122598,0.115482,0.118381,0.118381,27923586
2023-06-18,0.118375,0.118935,0.114628,0.114916,0.114916,21581054
2023-06-19,0.114918,0.117310,0.114200,0.116250,0.116250,22236099
2023-06-20,0.116244,0.121711,0.113620,0.121384,0.121384,25332935
2023-06-21,0.121368,0.126191,0.121286,0.125792,0.125792,37786577
2023-06-22,0.125777,0.128755,0.124900,0.125129,0.125129,34612127
2023-06-23,0.125122,0.138649,0.124757,0.135153,0.135153,40241326
2023-06-24,0.135166,0.135592,0.131481,0.132802,0.132802,31577408
2023-06-25,0.132798,0.140523,0.132758,0.137123,0.137123,35775701
2023-06-26,0.137120,0.138647,0.129477,0.129556,0.129556,52971674
2023-06-27,0.129546,0.130166,0.126922,0.127372,0.127372,36872267
2023-06-28,0.127364,0.127396,0.116345,0.118816,0.118816,44376325
2023-06-29,0.118819,0.124015,0.118405,0.120258,0.120258,31751209
2023-06-30,0.120243,0.124290,0.115761,0.121557,0.121557,52557484
2023-07-01,0.121573,0.127530,0.119733,0.127528,0.127528,43963663
2023-07-02,0.127602,0.127784,0.122121,0.123732,0.123732,44085164
2023-07-03,0.123725,0.129808,0.122494,0.128217,0.128217,54889116
2023-07-04,0.128207,0.128236,0.123306,0.124201,0.124201,35894290
2023-07-05,0.124203,0.125160,0.118333,0.120052,0.120052,37834151
2023-07-06,0.120041,0.122400,0.113370,0.113370,0.113370,38788606
2023-07-07,0.113371,0.114402,0.112164,0.112461,0.112461,31511650
2023-07-08,0.112479,0.113225,0.110065,0.111800,0.111800,27381118
2023-07-09,0.111808,0.112846,0.110348,0.110508,0.110508,25853758
2023-07-10,0.110495,0.112359,0.107804,0.109972,0.109972,38915735
2023-07-11,0.109971,0.111380,0.105823,0.108581,0.108581,46640319
2023-07-12,0.108581,0.110877,0.105911,0.106041,0.106041,41836736
2023-07-13,0.106044,0.121781,0.103063,0.121756,0.121756,134566894
2023-07-14,0.121758,0.122935,0.110278,0.113318,0.113318,127878402
2023-07-15,0.113310,0.115426,0.111886,0.113598,0.113598,42077640
2023-07-16,0.113597,0.121212,0.112362,0.115964,0.115964,74711225
2023-07-17,0.115966,0.126076,0.115049,0.120059,0.120059,130011947
2023-07-18,0.120122,0.120298,0.112024,0.113829,0.113829,66096371
2023-07-19,0.113838,0.115960,0.112044,0.113964,0.113964,52814112
2023-07-20,0.113971,0.115508,0.112044,0.114976,0.114976,54226479
2023-07-21,0.114983,0.116182,0.113501,0.115450,0.115450,38116590
2023-07-22,0.115441,0.116836,0.113887,0.114530,0.114530,36677364
2023-07-23,0.114543,0.117205,0.113980,0.116086,0.116086,33042839
2023-07-24,0.116095,0.116103,0.108585,0.109657,0.109657,47487503
2023-07-25,0.109663,0.110153,0.108798,0.109937,0.109937,29342208
2023-07-26,0.109941,0.112341,0.108508,0.110962,0.110962,34685746
2023-07-27,0.110961,0.112632,0.109296,0.109934,0.109934,28787576
2023-07-28,0.109936,0.111075,0.108330,0.110515,0.110515,34819163
2023-07-29,0.110509,0.111635,0.109956,0.111394,0.111394,24439680
2023-07-30,0.111393,0.112387,0.108268,0.109550,0.109550,32990990
2023-07-31,0.109547,0.110797,0.108566,0.109766,0.109766,44368490
2023-08-01,0.109767,0.110780,0.107152,0.110776,0.110776,44231175
2023-08-02,0.110774,0.110956,0.106324,0.106889,0.106889,39691365
2023-08-03,0.106901,0.107909,0.105964,0.106357,0.106357,26087481
2023-08-04,0.106346,0.107522,0.105039,0.105930,0.105930,24989698
2023-08-05,0.105928,0.106647,0.104807,0.106417,0.106417,20620976
2023-08-06,0.106415,0.110121,0.106355,0.109708,0.109708,29783236
2023-08-07,0.109705,0.111853,0.107966,0.111853,0.111853,48805931
2023-08-08,0.111849,0.118524,0.111849,0.113128,0.113128,88503743
2023-08-09,0.113133,0.114262,0.111509,0.112987,0.112987,39251968
2023-08-10,0.112986,0.113318,0.111378,0.112526,0.112526,31521310
2023-08-11,0.112530,0.113416,0.111493,0.112277,0.112277,24261445
2023-08-12,0.112262,0.115792,0.111887,0.115533,0.115533,27171969
2023-08-13,0.115528,0.117450,0.113342,0.116819,0.116819,37123963
2023-08-14,0.116817,0.118340,0.114680,0.115014,0.115014,34453259
2023-08-15,0.115006,0.115016,0.107473,0.108396,0.108396,48275793
2023-08-16,0.108400,0.108402,0.100505,0.102512,0.102512,57838233
2023-08-17,0.102575,0.104000,0.088460,0.093305,0.093305,63166150
2023-08-18,0.093360,0.096750,0.092668,0.095389,0.095389,42818562
2023-08-19,0.095411,0.097922,0.094953,0.096715,0.096715,26344650
2023-08-20,0.096718,0.097474,0.096160,0.097289,0.097289,21318738
2023-08-21,0.097285,0.097285,0.093891,0.096319,0.096319,27043320
2023-08-22,0.096413,0.097087,0.093579,0.096828,0.096828,27916075
2023-08-23,0.096855,0.099591,0.096194,0.098558,0.098558,24241990
2023-08-24,0.098563,0.098767,0.095693,0.097254,0.097254,19667146
2023-08-25,0.097265,0.097589,0.095688,0.096932,0.096932,22762098
2023-08-26,0.096929,0.096929,0.095412,0.095590,0.095590,15744538
2023-08-27,0.095589,0.095775,0.094730,0.095177,0.095177,15182825
2023-08-28,0.095177,0.097511,0.092823,0.097280,0.097280,21720104
2023-08-29,0.097279,0.101512,0.095039,0.100586,0.100586,32977362
2023-08-30,0.100589,0.100658,0.096210,0.096839,0.096839,21900094
2023-08-31,0.096839,0.096899,0.092526,0.093189,0.093189,33023839
2023-09-01,0.093189,0.094753,0.090831,0.092012,0.092012,34179429
2023-09-02,0.092014,0.094289,0.091792,0.094231,0.094231,14041446
2023-09-03,0.094255,0.094882,0.093290,0.094458,0.094458,13888119
2023-09-04,0.094457,0.095997,0.092782,0.093867,0.093867,17570965
2023-09-05,0.093869,0.094099,0.093174,0.094030,0.094030,16951023
2023-09-06,0.094029,0.094522,0.091507,0.094056,0.094056,18571446
2023-09-07,0.094058,0.097783,0.093707,0.097636,0.097636,25478722
2023-09-08,0.097649,0.098213,0.094856,0.096035,0.096035,17466843
2023-09-09,0.096041,0.096444,0.094183,0.094197,0.094197,12317051
2023-09-10,0.094200,0.094249,0.090136,0.091940,0.091940,26142477
2023-09-11,0.091942,0.092187,0.087611,0.088541,0.088541,25150378
2023-09-12,0.088549,0.092119,0.088481,0.089562,0.089562,17844378
2023-09-13,0.089563,0.091729,0.089204,0.090961,0.090961,18180389
2023-09-14,0.090956,0.093763,0.090731,0.093208,0.093208,19231206
2023-09-15,0.093216,0.096713,0.093128,0.096351,0.096351,18124261
2023-09-16,0.096350,0.097866,0.095506,0.097434,0.097434,15882369
2023-09-17,0.097433,0.097435,0.094001,0.094926,0.094926,15025807
